walk1_subject5,10,-0.3624367,0.35244,1.241897,0.190783,0.009842018,-0.2776293,0.4362,0.4982,-0.002264164,0,2.86E-05,4.44E-05,0.03410374,-1.093623,-0.0004202169,-9.616431,7.600028,-0.550712,-9.653848,7.637185,-0.550715,-0.05714035,0.01519585,2.98E-06,-0.03741646,0.03715706,-2.98E-06
walk1_subject5,11,-0.3552946,0.35276,1.233148,0.2142659,0.009613133,-0.2624657,0.4362,0.4982,-0.002259727,0,5.72E-05,0.0001331199,-1.714228,0.45588,8.94E-05,-9.653848,7.637185,-0.550715,-9.651079,7.663023,-0.550695,-0.03741646,0.03715706,-2.98E-06,0.002768517,0.02583742,2.00E-05
walk1_subject5,12,-0.3485947,0.35284,1.232396,0.2009987,0.002288841,-0.02255224,0.4362,0.4982,-0.002258988,0,0,2.22E-05,-1.122505,1.114723,-8.94E-05,-9.651079,7.663023,-0.550695,-9.642889,7.676854,-0.550703,0.002768517,0.02583742,2.00E-05,0.008190155,0.01383162,-7.99E-06
walk1_subject5,13,-0.3419576,0.35256,1.243765,0.1991149,-0.008354271,0.3410803,0.4362,0.4982,-0.002263425,0,0,-0.0001331199,0.08305633,0.7751304,0.0006008208,-9.642889,7.676854,-0.550703,-9.651341,7.6882,-0.550706,0.008190155,0.01383162,-7.99E-06,-0.008452415,0.01134539,-3.04E-06
walk1_subject5,14,-0.3366913,0.35194,1.266158,0.1579917,-0.01865406,0.6717928,0.4362,0.4982,-0.002264904,0,2.86E-05,-4.44E-05,0.2457071,0.4149526,-0.0002396131,-9.651341,7.6882,-0.550706,-9.663279,7.690388,-0.550696,-0.008452415,0.01134539,-3.04E-06,-0.01193714,0.002188683,1.00E-05
walk1_subject5,15,-0.3343634,0.35127,1.288908,0.06983827,-0.02002736,0.6825146,0.4362,0.4982,-0.002269341,0,0,-0.0001331199,-0.253575,0.340365,-9.12E-05,-9.663279,7.690388,-0.550696,-9.648071,7.67492,-0.55071,-0.01193714,0.002188683,1.00E-05,0.01520729,-0.01546812,-1.40E-05
walk1_subject5,16,-0.3331852,0.35104,1.296686,0.0353465,-0.006980966,0.2333366,0.4362,0.4982,-0.002267862,0,-8.58E-05,4.44E-05,-0.3581178,0.06566113,0.0003004104,-9.648071,7.67492,-0.55071,-9.586994,7.655104,-0.550702,0.01520729,-0.01546812,-1.40E-05,0.06107712,-0.01981592,7.99E-06
walk1_subject5,17,-0.3323442,0.35133,1.287522,0.02523001,0.008697596,-0.2749399,0.4362,0.4982,-0.002268602,0,0,-2.22E-05,0.4562233,-0.4640483,-0.0004202169,-9.586994,7.655104,-0.550702,-9.536116,7.646655,-0.550705,0.06107712,-0.01981592,7.99E-06,0.05087852,-0.008449554,-2.98E-06
walk1_subject5,18,-0.3319429,0.35167,1.276338,0.01203698,0.01018534,-0.3355012,0.4362,0.4982,-0.002261946,0,-2.86E-05,0.0001996799,1.832332,-0.5944836,0.0002396131,-9.536116,7.646655,-0.550705,-9.602064,7.650602,-0.550694,0.05087852,-0.008449554,-2.98E-06,-0.06594849,0.003947258,1.10E-05
walk1_subject5,19,-0.3321294,0.35162,1.277727,-0.005595144,-0.001258863,0.04164618,0.4362,0.4982,-0.002258988,0,2.86E-05,8.87E-05,1.526371,-0.2534892,-8.94E-05,-9.602064,7.650602,-0.550694,-9.801091,7.667618,-0.550701,-0.06594849,0.003947258,1.10E-05,-0.1990271,0.01701593,-7.03E-06
walk1_subject5,20,-0.3330299,0.3512,1.291583,-0.02701369,-0.01281751,0.4156929,0.4362,0.4982,-0.002267123,0,5.72E-05,-0.0002440485,-1.978474,0.1184189,0.0003308091,-9.801091,7.667618,-0.550701,-10.01676,7.704815,-0.550711,-0.1990271,0.01701593,-7.03E-06,-0.2156706,0.03719711,-1.00E-05
walk1_subject5,21,-0.3358982,0.35062,1.30982,-0.08604971,-0.01739519,0.5471189,0.4362,0.4982,-0.002265644,0,0,4.44E-05,-5.970871,0.5104831,-0.0002110026,-10.01676,7.704815,-0.550711,-10.13714,7.747318,-0.550715,-0.2156706,0.03719711,-1.00E-05,-0.1203794,0.04250288,-3.99E-06
walk1_subject5,22,-0.3441196,0.35018,1.321824,-0.2466441,-0.01316084,0.3601313,0.4362,0.4982,-0.002270081,0,0,-0.0001331129,-6.470182,1.115925,-0.0003004104,-10.13714,7.747318,-0.550715,-10.16996,7.774118,-0.550698,-0.1203794,0.04250288,-3.99E-06,-0.03281975,0.02680063,1.70E-05
walk1_subject5,23,-0.3564632,0.35003,1.323431,-0.370313,-0.004577682,0.04818726,0.4362,0.4982,-0.002266383,0,-8.58E-05,0.0001109286,-3.61142,1.275099,-0.0001198065,-10.16996,7.774118,-0.550698,-10.18119,7.794294,-0.550696,-0.03281975,0.02680063,1.70E-05,-0.01122856,0.02017546,1.97E-06
walk1_subject5,24,-0.3666327,0.3501,1.318211,-0.3050873,0.002288841,-0.1565997,0.4362,0.4982,-0.002266383,0.0001144421,0,0,-0.9846023,0.804027,0.000511413,-10.18119,7.794294,-0.550696,-10.20126,7.813716,-0.550702,-0.01122856,0.02017546,1.97E-06,-0.02007103,0.01942253,-6.02E-06
walk1_subject5,25,-0.3706575,0.35018,1.314464,-0.1207462,0.002288841,-0.1124107,0.4362,0.4982,-0.002266383,0,0,0,-0.3368602,0.6052698,5.90E-05,-10.20126,7.813716,-0.550702,-10.20548,7.814888,-0.550705,-0.02007103,0.01942253,-6.02E-06,-0.004216194,0.001171589,-2.98E-06
walk1_subject5,26,-0.3701758,0.34995,1.321972,0.01445099,-0.006866524,0.2252577,0.4362,0.4982,-0.002264164,-0.0001144421,0.0001144421,6.66E-05,-0.6021369,0.5826818,-0.0001806039,-10.20548,7.814888,-0.550705,-10.14307,7.761987,-0.550718,-0.004216194,0.001171589,-2.98E-06,0.06240368,-0.05290127,-1.30E-05
walk1_subject5,27,-0.3692069,0.34942,1.33901,0.02906918,-0.01579301,0.5111412,0.4362,0.4982,-0.002266383,0,-8.58E-05,-6.66E-05,-0.1264871,0.03514802,-8.94E-05,-10.14307,7.761987,-0.550718,-10.01816,7.653104,-0.55071,0.06240368,-0.05290127,-1.30E-05,0.1249123,-0.1088829,7.99E-06
walk1_subject5,28,-0.3712937,0.34903,1.350967,-0.06260517,-0.01190197,0.3587222,0.4362,0.4982,-0.002263425,0,0,8.87E-05,1.872129,-1.587054,-0.0003898183,-10.01816,7.653104,-0.55071,-9.943685,7.565888,-0.550701,0.1249123,-0.1088829,7.99E-06,0.07447624,-0.08721542,9.00E-06
walk1_subject5,29,-0.3767576,0.34913,1.346155,-0.1639195,0.003089936,-0.1443579,0.4362,0.4982,-0.002269341,0,5.72E-05,-0.0001774886,3.747405,-3.26652,0.0002396131,-9.943685,7.565888,-0.550701,-10.006,7.578675,-0.550718,0.07447624,-0.08721542,9.00E-06,-0.06231689,0.01278639,-1.70E-05
walk1_subject5,30,-0.3824216,0.34958,1.330457,-0.1699223,0.01350416,-0.470947,0.4362,0.49821,-0.002259727,0,5.72E-05,0.0002884242,2.23431,-2.616489,0.0002700117,-10.006,7.578675,-0.550718,-10.12746,7.65501,-0.550708,-0.06231689,0.01278639,-1.70E-05,-0.121459,0.07633543,1.00E-05
walk1_subject5,31,-0.3863437,0.35001,1.315278,-0.1176634,0.0130464,-0.4553757,0.4362,0.4982,-0.002268602,0,-0.0001144421,-0.0002662399,-1.869526,0.3835955,-0.0005096248,-10.12746,7.65501,-0.550708,-10.16744,7.695842,-0.550702,-0.121459,0.07633543,1.00E-05,-0.03997993,0.04083204,5.96E-06
walk1_subject5,32,-0.3891495,0.3504,1.301983,-0.08417482,0.01155865,-0.3988556,0.4362,0.4982,-0.002261946,0,8.58E-05,0.0001996799,-3.643807,2.290086,0.0003004104,-10.16744,7.695842,-0.550702,-10.10439,7.681022,-0.550721,-0.03997993,0.04083204,5.96E-06,0.06304836,-0.01482058,-1.90E-05
walk1_subject5,33,-0.3905306,0.3507,1.291975,-0.04143428,0.008926481,-0.3002602,0.4362,0.4982,-0.002266383,0,-8.58E-05,-0.0001331199,-1.19941,1.224974,0.0001788157,-10.10439,7.681022,-0.550721,-10.05635,7.675339,-0.550715,0.06304836,-0.01482058,-1.90E-05,0.04804134,-0.005682468,6.02E-06
walk1_subject5,34,-0.3910408,0.35071,1.291156,-0.01530484,0.0004577682,-0.02454782,0.4362,0.4982,-0.002264904,0,0,4.44E-05,1.89147,-0.4446217,-0.0005704222,-10.05635,7.675339,-0.550715,-10.11399,7.721563,-0.553942,0.04804134,-0.005682468,6.02E-06,-0.05763912,0.04622364,-0.003226995
walk1_subject5,35,-0.3900175,0.35035,1.30327,0.03069819,-0.01075755,0.3634143,0.4362,0.4982,-0.002267862,0,0,-8.88E-05,1.441255,-0.1704758,0.0001806039,-10.11399,7.721563,-0.553942,-10.26746,7.805048,-0.559985,-0.05763912,0.04622364,-0.003226995,-0.1534681,0.0834856,-0.006042957
walk1_subject5,36,-0.3857166,0.34991,1.318813,0.1290281,-0.01327528,0.466287,0.4362,0.4982,-0.00227156,0,8.58E-05,-0.0001109286,-1.729191,1.386723,-0.09681083,-10.26746,7.805048,-0.559985,-10.43689,7.88751,-0.562215,-0.1534681,0.0834856,-0.006042957,-0.1694298,0.08246183,-0.002229989
walk1_subject5,37,-0.3787933,0.3498,1.324369,0.2077016,-0.00331882,0.1666956,0.4362,0.4982,-0.002265644,0,-2.86E-05,0.0001774886,-4.60409,2.504593,-0.1812905,-10.43689,7.88751,-0.562215,-10.53342,7.933678,-0.562817,-0.1694298,0.08246183,-0.002229989,-0.09653378,0.04616785,-0.0006020069
walk1_subject5,38,-0.3719998,0.35009,1.316851,0.203807,0.008812039,-0.2255653,0.4362,0.4982,-0.002264904,0,2.86E-05,2.22E-05,-5.082944,2.47388,-0.06690033,-10.53342,7.933678,-0.562817,-10.51639,7.930462,-0.562459,-0.09653378,0.04616785,-0.0006020069,0.01703358,-0.00321579,0.0003579855
walk1_subject5,39,-0.3683526,0.35047,1.305749,0.1094173,0.01121532,-0.3330407,0.4362,0.4982,-0.002261206,0,-8.58E-05,0.0001109356,-2.896042,1.385049,-0.01806039,-10.51639,7.930462,-0.562459,-10.43577,7.898296,-0.5619299,0.01703358,-0.00321579,0.0003579855,0.08061981,-0.032166,0.0005290508
walk1_subject5,40,-0.363885,0.35058,1.303504,0.1340286,0.00331882,-0.06736703,0.4362,0.4982,-0.002262685,0,5.72E-05,-4.44E-05,0.5110124,-0.09647466,0.01073967,-10.43577,7.898296,-0.5619299,-10.3668,7.861461,-0.5619169,0.08061981,-0.032166,0.0005290508,0.06896973,-0.03683519,1.30E-05
walk1_subject5,41,-0.3551184,0.35041,1.311488,0.2630022,-0.005149893,0.2395415,0.4362,0.4982,-0.002261946,0,0,2.22E-05,2.418619,-0.9649898,0.01587168,-10.3668,7.861461,-0.5619169,-10.34847,7.848522,-0.563154,0.06896973,-0.03683519,1.30E-05,0.01832962,-0.01293898,-0.001237094
walk1_subject5,42,-0.3425349,0.35026,1.319555,0.3775086,-0.004463241,0.2420021,0.4362,0.4982,-0.002259727,0,-5.72E-05,6.66E-05,2.069113,-1.105067,0.0003898183,-10.34847,7.848522,-0.563154,-10.39927,7.901544,-0.566809,0.01832962,-0.01293898,-0.001237094,-0.05080128,0.05302191,-0.003654957
walk1_subject5,43,-0.3294529,0.35027,1.322592,0.392463,0.0002288841,0.09111734,0.4362,0.4982,-0.002264164,0,5.72E-05,-0.0001331199,0.5498941,-0.3881732,-0.0371132,-10.39927,7.901544,-0.566809,-10.50731,8.016524,-0.574746,-0.05080128,0.05302191,-0.003654957,-0.1080399,0.1149802,-0.007937014
walk1_subject5,44,-0.3225156,0.35026,1.324425,0.2081227,-0.0001144421,0.05497153,0.4362,0.4982,-0.002268602,0,0,-0.0001331199,-1.524054,1.590673,-0.1096498,-10.50731,8.016524,-0.574746,-10.6048,8.114298,-0.581527,-0.1080399,0.1149802,-0.007937014,-0.09749031,0.09777355,-0.006780982
walk1_subject5,45,-0.3258885,0.35028,1.323044,-0.1011873,0.0006866524,-0.04142087,0.4362,0.4982,-0.002262685,0,0,0.0001774886,-3.241228,3.449441,-0.2381128,-10.6048,8.114298,-0.581527,-10.60112,8.124043,-0.583843,-0.09749031,0.09777355,-0.006780982,0.003682137,0.009744644,-0.002315998
walk1_subject5,46,-0.328587,0.35059,1.312615,-0.08095703,0.009040923,-0.3128703,0.4362,0.4982,-0.002270081,0,-5.72E-05,-0.0002218572,-2.924739,2.933236,-0.2034315,-10.60112,8.124043,-0.583843,-10.48994,8.067927,-0.584425,0.003682137,0.009744644,-0.002315998,0.1111784,-0.05611515,-0.0005820394
walk1_subject5,47,-0.3189779,0.35115,1.296714,0.288276,0.01693743,-0.4770482,0.4362,0.4982,-0.002265644,0,5.72E-05,0.0001331129,0.1104652,0.2923422,-0.06948064,-10.48994,8.067927,-0.584425,-10.3681,8.025841,-0.584986,0.1111784,-0.05611515,-0.0005820394,0.1218367,-0.0420866,-0.0005609393
walk1_subject5,48,-0.2953263,0.3516,1.287318,0.7095551,0.01361861,-0.2818815,0.4362,0.4982,-0.002275257,0,0,-0.0002884172,3.335385,-1.683471,-0.01746136,-10.3681,8.025841,-0.584986,-10.34194,8.040515,-0.585362,0.1218367,-0.0420866,-0.0005609393,0.02616024,0.01467419,-0.0003760457
walk1_subject5,49,-0.2671943,0.3518,1.287184,0.8439691,0.005722103,-0.004009048,0.4362,0.4982,-0.002262685,0,-8.58E-05,0.0003771615,3.655136,-1.262611,-0.01682835,-10.34194,8.040515,-0.585362,-10.42745,8.087705,-0.5856339,0.02616024,0.01467419,-0.0003760457,-0.08550739,0.04718971,-0.0002719164
walk1_subject5,50,-0.2469626,0.35174,1.293007,0.606956,-0.001602189,0.1746994,0.4362,0.4982,-0.00227082,0,8.58E-05,-0.0002440485,0.7848151,0.44023,-0.01128148,-10.42745,8.087705,-0.5856339,-10.53822,8.126895,-0.585862,-0.08550739,0.04718971,-0.0002719164,-0.1107683,0.03919029,-0.000228107
walk1_subject5,51,-0.240322,0.35153,1.301195,0.1992204,-0.006294313,0.2456427,0.4362,0.4982,-0.002263425,0,-5.72E-05,0.0002218642,-2.565248,1.415706,-0.008157574,-10.53822,8.126895,-0.585862,-10.57731,8.143513,-0.586155,-0.1107683,0.03919029,-0.000228107,-0.03909111,0.01661777,-0.0002929568
walk1_subject5,52,-0.2431228,0.3513,1.308097,-0.0840264,-0.006980966,0.2070579,0.4362,0.4982,-0.002261946,0.0001144421,-2.86E-05,4.44E-05,-3.323083,1.175721,-0.006843278,-10.57731,8.143513,-0.586155,-10.55004,8.151956,-0.586565,-0.03909111,0.01661777,-0.0002929568,0.02726841,0.008442879,-0.0004100204
walk1_subject5,53,-0.2483321,0.3511,1.31379,-0.15628,-0.006065429,0.1707976,0.4362,0.4982,-0.002257508,-0.0001144421,0,0.0001331199,-1.172745,0.4985382,-0.008788792,-10.55004,8.151956,-0.586565,-10.52914,8.161999,-0.587174,0.02726841,0.008442879,-0.0004100204,0.02090073,0.01004314,-0.0006089807
walk1_subject5,54,-0.2503952,0.35077,1.323874,-0.06189214,-0.00995646,0.3025133,0.4362,0.4982,-0.002266383,0,8.58E-05,-0.0002662399,0.8180605,0.2532889,-0.01230073,-10.52914,8.161999,-0.587174,-10.54612,8.175926,-0.588061,0.02090073,0.01004314,-0.0006089807,-0.01697731,0.01392746,-0.0008870363
walk1_subject5,55,-0.2478484,0.35041,1.335928,0.07640349,-0.01075755,0.3616119,0.4362,0.4982,-0.002263425,0,-5.72E-05,8.87E-05,0.627028,0.3012973,-0.0182696,-10.54612,8.175926,-0.588061,-10.59407,8.202483,-0.589313,-0.01697731,0.01392746,-0.0008870363,-0.0479517,0.02655697,-0.001251936
walk1_subject5,56,-0.2377151,0.35035,1.339552,0.3040015,-0.001716631,0.108745,0.4362,0.4982,-0.002261946,0,5.72E-05,4.44E-05,-0.5093244,0.417828,-0.02661136,-10.59407,8.202483,-0.589313,-10.68326,8.24522,-0.590994,-0.0479517,0.02655697,-0.001251936,-0.08919239,0.04273701,-0.00168103
walk1_subject5,57,-0.2298715,0.35076,1.327994,0.2353108,0.0122453,-0.3467487,0.4362,0.49821,-0.002261946,0,5.72E-05,0,-1.438565,0.796717,-0.03755846,-10.68326,8.24522,-0.590994,-10.82449,8.27891,-0.5931931,-0.08919239,0.04273701,-0.00168103,-0.1412268,0.0336895,-0.002199054
walk1_subject5,58,-0.2283556,0.35145,1.305798,0.04547865,0.02082846,-0.6658883,0.4362,0.4982,-0.002261946,0,-2.86E-05,0,-2.675798,1.282123,-0.0504314,-10.82449,8.27891,-0.5931931,-11.02,8.329154,-0.5973461,-0.1412268,0.0336895,-0.002199054,-0.1955128,0.05024433,-0.004153013
walk1_subject5,59,-0.2333425,0.35211,1.28333,-0.1496093,0.01979848,-0.6740387,0.4362,0.4982,-0.002263425,0,-2.86E-05,-4.44E-05,-4.236845,1.010695,-0.06597228,-11.02,8.329154,-0.5973461,-11.40509,8.594429,-0.616399,-0.1955128,0.05024433,-0.004153013,-0.3850889,0.265275,-0.01905292
walk1_subject5,60,-0.2401508,0.35251,1.268877,-0.2042518,0.01201642,-0.4336067,0.4362,0.4982,-0.002260467,0,0,8.88E-05,-5.865442,1.507345,-0.1245916,-11.40509,8.594429,-0.616399,-12.36582,9.364488,-0.671356,-0.3850889,0.265275,-0.01905292,-0.9607344,0.7700586,-0.05495703
walk1_subject5,61,-0.2428629,0.35263,1.264409,-0.08136115,0.003547704,-0.1340367,0.4362,0.4982,-0.00227082,0,-5.72E-05,-0.0003106155,-11.55278,7.95833,-0.5715934,-12.36582,9.364488,-0.671356,-14.37036,10.71972,-0.771626,-0.9607344,0.7700586,-0.05495703,-2.004534,1.355233,-0.10027
walk1_subject5,62,-0.2391607,0.35242,1.272257,0.111066,-0.006408756,0.2354467,0.4362,0.4982,-0.002269341,0,0,4.44E-05,-28.82232,23.10199,-1.648727,-14.37036,10.71972,-0.771626,-17.61563,12.43374,-0.909249,-2.004534,1.355233,-0.10027,-3.245273,1.714015,-0.137623
walk1_subject5,63,-0.2310874,0.35152,1.303193,0.2422001,-0.02689388,0.9280894,0.4362,0.4982,-0.002262685,0,8.58E-05,0.0001996729,-60.13662,40.6574,-3.008129,-17.61563,12.43374,-0.909249,-21.9286,14.1906,-1.071365,-3.245273,1.714015,-0.137623,-4.312967,1.756865,-0.1621161
walk1_subject5,64,-0.2233062,0.34945,1.370162,0.2334395,-0.06214204,2.009073,0.4362,0.4982,-0.002258988,0,-0.0001144421,0.0001109356,-97.35915,51.42096,-4.128732,-21.9286,14.1906,-1.071365,-26.9867,15.76894,-1.249542,-4.312967,1.756865,-0.1621161,-5.058102,1.578341,-0.1781769
walk1_subject5,65,-0.2161559,0.34621,1.467869,0.2145114,-0.09716131,2.931244,0.4362,0.4982,-0.002258988,0,2.86E-05,0,-129.3903,52.70646,-4.863532,-26.9867,15.76894,-1.249542,-32.50928,17.05103,-1.438802,-5.058102,1.578341,-0.1781769,-5.522585,1.282085,-0.18926
walk1_subject5,66,-0.2114772,0.34239,1.575082,0.1403627,-0.1146709,3.216416,0.4362,0.4982,-0.002261206,0,5.72E-05,-6.66E-05,-151.7446,47.35072,-5.34536,-32.50928,17.05103,-1.438802,-38.21355,17.89943,-1.627876,-5.522585,1.282085,-0.18926,-5.704266,0.8484001,-0.1890739
walk1_subject5,67,-0.210035,0.33862,1.673448,0.04326715,-0.1130688,2.951017,0.4362,0.4982,-0.002273778,0,-5.72E-05,-0.0003771755,-165.6792,38.46295,-5.677857,-38.21355,17.89943,-1.627876,-43.64415,18.22833,-1.798023,-5.704266,0.8484001,-0.1890739,-5.430603,0.3289013,-0.1701472
walk1_subject5,68,-0.2139752,0.33529,1.755001,-0.1182093,-0.09979348,2.446607,0.4362,0.4982,-0.002266383,0,0,0.0002218642,-171.1297,25.45226,-5.672275,-43.64415,18.22833,-1.798023,-48.0792,18.06084,-1.922157,-5.430603,0.3289013,-0.1701472,-4.435043,-0.16749,-0.1241338
walk1_subject5,69,-0.2240244,0.33257,1.818458,-0.3014788,-0.08182608,1.903747,0.4362,0.4982,-0.002272299,0,5.72E-05,-0.0001774886,-162.9197,9.867138,-5.104466,-48.0792,18.06084,-1.922157,-50.79596,17.61669,-1.980998,-4.435043,-0.16749,-0.1241338,-2.716766,-0.4441471,-0.05884111
walk1_subject5,70,-0.2414173,0.33027,1.868974,-0.5217915,-0.06889413,1.515478,0.4362,0.4982,-0.002268602,0,-5.72E-05,0.0001109286,-133.0526,-5.02475,-3.724052,-50.79596,17.61669,-1.980998,-51.46493,17.21284,-1.976349,-2.716766,-0.4441471,-0.05884111,-0.6689644,-0.4038525,0.004648924
walk1_subject5,71,-0.2639872,0.3282,1.912346,-0.6771027,-0.06214204,1.301196,0.4362,0.4982,-0.002274518,0,5.72E-05,-0.0001774956,-81.50381,-13.32455,-1.765251,-51.46493,17.21284,-1.976349,-50.26962,17.00184,-1.922523,-0.6689644,-0.4038525,0.004648924,1.195313,-0.2110004,0.05382621
walk1_subject5,72,-0.2849077,0.32651,1.946288,-0.6276217,-0.05058339,1.018245,0.4362,0.4982,-0.002264904,0,2.86E-05,0.0002884312,-20.06913,-12.11569,0.1394691,-50.26962,17.00184,-1.922523,-47.8344,16.89565,-1.837088,1.195313,-0.2110004,0.05382621,2.435219,-0.106184,0.08543503
walk1_subject5,73,-0.2937884,0.32572,1.962225,-0.2664238,-0.02368951,0.478139,0.4362,0.4982,-0.002261946,0,-2.86E-05,8.87E-05,35.85973,-6.330077,1.614803,-47.8344,16.89565,-1.837088,-45.13355,16.81967,-1.749245,2.435219,-0.106184,0.08543503,2.700848,-0.07598114,0.08784282
walk1_subject5,74,-0.2834253,0.3259,1.959804,0.3108953,0.005264335,-0.07265283,0.4362,0.4982,-0.002261206,0.0001144421,-8.58E-05,2.22E-05,73.0573,-3.185552,2.563077,-45.13355,16.81967,-1.749245,-43.21214,16.9181,-1.699495,2.700848,-0.07598114,0.08784282,1.92141,0.09842491,0.04975009
walk1_subject5,75,-0.2407193,0.32637,1.955366,1.281192,0.01407637,-0.1331283,0.4362,0.4982,-0.002264904,-0.0001144421,0,-0.0001109356,81.02624,-2.279457,2.635311,-43.21214,16.9181,-1.699495,-42.58459,17.26309,-1.704236,1.92141,0.09842491,0.04975009,0.6275482,0.3449936,-0.004741073
walk1_subject5,76,-0.1524402,0.32586,1.975245,2.6484,-0.01533524,0.5963647,0.4362,0.4982,-0.002267862,0,0.0001144421,-8.88E-05,57.64286,2.952777,1.492518,-42.58459,17.26309,-1.704236,-42.79682,17.63104,-1.734376,0.6275482,0.3449936,-0.004741073,-0.2122307,0.3679523,-0.03013992
walk1_subject5,77,-0.02731081,0.32316,2.037749,3.75392,-0.08091054,1.87514,0.4362,0.4982,-0.002263425,0,-2.86E-05,0.0001331199,18.82664,10.34991,-0.1422336,-42.79682,17.63104,-1.734376,-42.87864,17.76373,-1.745414,-0.2122307,0.3679523,-0.03013992,-0.08182144,0.1326809,-0.01103806
walk1_subject5,78,0.07703143,0.31898,2.121487,3.130298,-0.1251996,2.512175,0.4362,0.4982,-0.002267123,0,-5.72E-05,-0.0001109286,-6.366984,11.03868,-0.9042068,-42.87864,17.76373,-1.745414,-42.29053,17.60685,-1.718436,-0.08182144,0.1326809,-0.01103806,0.5881119,-0.1568775,0.02697802
walk1_subject5,79,0.1401916,0.31696,2.158313,1.894823,-0.06076873,1.104781,0.4362,0.4982,-0.002260467,0,-2.86E-05,0.0001996799,-2.454668,3.980467,-0.3311453,-42.29053,17.60685,-1.718436,-41.24833,17.31859,-1.670568,0.5881119,-0.1568775,0.02697802,1.042202,-0.2882614,0.04786801
walk1_subject5,80,0.1585293,0.32041,2.088302,0.5501373,0.1034556,-2.100334,0.4362,0.4982,-0.002264904,0,0,-0.0001331199,17.64353,-4.706373,0.8093486,-41.24833,17.31859,-1.670568,-40.18478,17.09508,-1.62714,1.042202,-0.2882614,0.04786801,1.063549,-0.2235107,0.04342794
walk1_subject5,81,0.1154408,0.32834,1.923903,-1.292666,0.2380395,-4.932016,0.4362,0.4982,-0.002264164,0,2.86E-05,2.22E-05,31.26637,-8.647929,1.436055,-40.18478,17.09508,-1.62714,-39.16587,16.9113,-1.588268,1.063549,-0.2235107,0.04342794,1.018913,-0.1837788,0.038872
